,MVT_GT_Wichita-Hutchinson KS
2015-04-01 00:00:00,50
2015-07-01 00:00:00,51
2015-10-01 00:00:00,24
2015-12-01 00:00:00,21
2016-01-01 00:00:00,36
2016-08-01 00:00:00,17
2016-09-01 00:00:00,100
2016-11-01 00:00:00,56
2016-12-01 00:00:00,27
2017-01-01 00:00:00,18
2017-04-01 00:00:00,27
2017-05-01 00:00:00,34
2017-06-01 00:00:00,26
2017-07-01 00:00:00,16
2017-08-01 00:00:00,17
2017-10-01 00:00:00,30
2017-12-01 00:00:00,19
2018-01-01 00:00:00,21
2018-03-01 00:00:00,17
2018-09-01 00:00:00,41
2018-11-01 00:00:00,29
2018-12-01 00:00:00,27
2019-02-01 00:00:00,42
2019-04-01 00:00:00,50
2019-05-01 00:00:00,33
2019-06-01 00:00:00,19
2019-07-01 00:00:00,97
2019-10-01 00:00:00,26
2019-11-01 00:00:00,16
2019-12-01 00:00:00,28
2020-01-01 00:00:00,15
2020-02-01 00:00:00,15
2020-08-01 00:00:00,12
2021-01-01 00:00:00,14
2021-03-01 00:00:00,65
2021-07-01 00:00:00,19
2021-08-01 00:00:00,28
2021-10-01 00:00:00,16
2022-02-01 00:00:00,23
2022-03-01 00:00:00,35
2022-04-01 00:00:00,13
2022-06-01 00:00:00,25
2022-07-01 00:00:00,19
2022-08-01 00:00:00,13
2022-09-01 00:00:00,25
2022-10-01 00:00:00,13
2022-11-01 00:00:00,34
2022-12-01 00:00:00,16
