,MVT_GT_Bakersfield CA
2015-02-01 00:00:00,54
2015-05-01 00:00:00,45
2015-10-01 00:00:00,28
2016-02-01 00:00:00,28
2016-03-01 00:00:00,34
2016-05-01 00:00:00,95
2016-06-01 00:00:00,42
2016-10-01 00:00:00,47
2017-01-01 00:00:00,17
2017-03-01 00:00:00,28
2017-04-01 00:00:00,41
2017-06-01 00:00:00,33
2017-09-01 00:00:00,32
2017-10-01 00:00:00,60
2017-11-01 00:00:00,64
2018-01-01 00:00:00,100
2018-04-01 00:00:00,29
2018-05-01 00:00:00,31
2018-06-01 00:00:00,54
2018-11-01 00:00:00,21
2019-01-01 00:00:00,18
2019-02-01 00:00:00,26
2019-08-01 00:00:00,24
2019-10-01 00:00:00,15
2019-11-01 00:00:00,25
2019-12-01 00:00:00,18
2020-03-01 00:00:00,29
2020-04-01 00:00:00,17
2020-05-01 00:00:00,28
2020-07-01 00:00:00,17
2020-08-01 00:00:00,30
2020-12-01 00:00:00,33
2021-01-01 00:00:00,29
2021-02-01 00:00:00,23
2021-03-01 00:00:00,17
2021-04-01 00:00:00,18
2021-05-01 00:00:00,23
2021-06-01 00:00:00,38
2021-07-01 00:00:00,43
2021-08-01 00:00:00,21
2021-09-01 00:00:00,25
2021-10-01 00:00:00,41
2021-11-01 00:00:00,17
2021-12-01 00:00:00,32
2022-02-01 00:00:00,23
2022-04-01 00:00:00,41
2022-06-01 00:00:00,32
2022-08-01 00:00:00,20
2022-09-01 00:00:00,19
2022-10-01 00:00:00,13
2022-11-01 00:00:00,16
2022-12-01 00:00:00,47
